"","oid","ent","sectionId"
"740",163,5,376
"741",164,1,392
"742",164,2,397
"743",164,3,400
"744",165,1,409
"745",165,2,398
"746",165,3,370
"747",165,4,376
"748",166,1,392
"749",166,2,421
"750",166,3,326
"751",166,4,327
"752",166,5,376
"753",167,1,392
"754",167,2,420
"755",168,1,302
"756",168,2,277
"757",168,3,276
"758",169,1,392
"759",169,2,397
"760",169,3,398
"761",169,4,447
"762",170,1,392
"763",170,2,421
"764",170,3,326
"765",170,4,327
"766",170,5,311
"767",170,6,299
"768",171,1,302
"769",171,2,300
"770",171,3,371
"771",171,4,442
"772",172,1,252
"773",172,2,249
"774",172,3,349
"775",172,4,420
"776",173,1,245
"777",173,2,249
"778",173,3,349
"779",173,4,397
"780",173,5,400
"781",174,1,372
"782",174,2,342
"783",174,3,286
"784",174,4,248
"785",174,5,253
"786",175,1,321
"787",175,2,326
"788",175,3,327
"789",175,4,376
"790",176,1,409
"791",176,2,405
"792",176,3,421
"793",176,4,322
"794",177,1,321
"795",177,2,251
"796",177,3,247
"797",177,4,276
"798",178,1,245
"799",178,2,247
"800",178,3,296
"801",178,4,299
"802",179,1,273
"803",179,2,248
"804",179,3,249
"805",179,4,322
"806",180,1,298
"807",180,2,277
"808",180,3,248
"809",180,4,246
"810",181,1,430
"811",181,2,397
"812",181,3,402
"813",181,4,327
"814",181,5,311
"815",181,6,299
"816",182,1,245
"817",182,2,249
"818",182,3,326
"819",182,4,327
"820",182,5,371
"821",182,6,447
"822",183,1,443
"823",183,2,370
"824",183,3,311
"825",183,4,299
"826",184,1,441
"827",184,2,413
"828",184,3,402
"829",184,4,334
"830",184,5,322
"831",185,1,273
"832",185,2,275
"833",185,3,334
"834",185,4,349
"835",185,5,393
"836",186,1,302
"837",186,2,277
"838",186,3,276
"839",187,1,321
"840",187,2,349
"841",187,3,397
"842",187,4,398
"843",187,5,447
"844",188,1,392
"845",188,2,397
"846",188,3,398
"847",188,4,447
"848",189,1,392
"849",189,2,397
"850",189,3,398
"851",189,4,442
"852",190,1,245
"853",190,2,249
"854",190,3,349
"855",190,4,393
"856",191,1,392
"857",191,2,421
"858",191,3,326
"859",191,4,327
"860",191,5,311
"861",191,6,299
"862",192,1,430
"863",192,2,421
"864",192,3,251
"865",192,4,253
"866",193,1,302
"867",193,2,277
"868",193,3,248
"869",193,4,246
"870",194,1,245
"871",194,2,247
"872",194,3,296
"873",194,4,299
"874",195,1,372
"875",195,2,342
"876",195,3,334
"877",195,4,322
"878",196,1,392
"879",196,2,421
"880",196,3,326
"881",196,4,327
"882",196,5,376
"883",197,1,321
"884",197,2,251
"885",197,3,247
"886",197,4,296
"887",197,5,299
"888",198,1,273
"889",198,2,275
"890",198,3,334
"891",198,4,349
"892",198,5,393
"893",199,1,392
"894",199,2,397
"895",199,3,398
"896",199,4,447
"897",200,1,441
"898",200,2,413
"899",200,3,402
"900",200,4,334
"901",200,5,251
"902",200,6,246
"903",201,1,321
"904",201,2,251
"905",201,3,247
"906",201,4,296
"907",201,5,299
"908",202,1,392
"909",202,2,421
"910",202,3,326
"911",202,4,327
"912",202,5,311
"913",202,6,299
"914",203,1,443
"915",203,2,370
"916",203,3,311
"917",203,4,301
"918",204,1,441
"919",204,2,413
"920",204,3,402
"921",204,4,334
"922",204,5,322
"923",205,1,302
"924",205,2,300
"925",205,3,342
"926",205,4,334
"927",205,5,322
"928",206,1,321
"929",206,2,251
"930",206,3,247
"931",206,4,296
"932",206,5,299
"933",207,1,302
"934",207,2,300
"935",207,3,342
"936",207,4,329
"937",207,5,400
"938",208,1,392
"939",208,2,421
"940",208,3,326
"941",208,4,327
"942",208,5,376
"943",209,1,392
"944",209,2,421
"945",209,3,326
"946",209,4,327
"947",209,5,311
"948",209,6,299
"949",210,1,430
"950",210,2,421
"951",210,3,251
"952",210,4,246
"953",211,1,302
"954",211,2,277
"955",211,3,248
"956",211,4,253
"957",212,1,273
"958",212,2,275
"959",212,3,329
"960",212,4,400
"961",213,1,430
"962",213,2,397
"963",213,3,398
"964",213,4,447
"965",214,1,443
"966",214,2,370
"967",214,3,376
"968",215,1,321
"969",215,2,251
"970",215,3,247
"971",215,4,296
"972",215,5,299
"973",216,1,298
"974",216,2,300
"975",216,3,371
"976",216,4,442
"977",217,1,321
"978",217,2,251
"979",217,3,247
"980",217,4,276
"981",218,1,321
"982",218,2,326
"983",218,3,327
"984",218,4,376
"985",219,1,409
"986",219,2,398
"987",219,3,370
"988",219,4,376
"989",220,1,298
"990",220,2,277
"991",220,3,248
"992",220,4,249
"993",220,5,322
"994",221,1,245
"995",221,2,249
"996",221,3,326
"997",221,4,329
"998",221,5,398
"999",221,6,442
"1000",222,1,273
"1001",222,2,296
"1002",222,3,299
"1003",223,1,273
"1004",223,2,296
"1005",223,3,299
"1006",224,1,372
"1007",224,2,311
"1008",224,3,299
"1009",225,1,321
"1010",225,2,349
"1011",225,3,397
"1012",225,4,398
"1013",225,5,447
"1014",226,1,392
"1015",226,2,421
"1016",226,3,326
"1017",226,4,327
"1018",226,5,311
"1019",226,6,299
"1020",227,1,409
"1021",227,2,405
"1022",227,3,420
"1023",228,1,392
"1024",228,2,421
"1025",228,3,326
"1026",228,4,327
"1027",228,5,376
"1028",229,1,302
"1029",229,2,300
"1030",229,3,342
"1031",229,4,334
"1032",229,5,349
"1033",229,6,393
"1034",230,1,430
"1035",230,2,397
"1036",230,3,398
"1037",230,4,370
"1038",230,5,376
"1039",231,1,252
"1040",231,2,249
"1041",231,3,349
"1042",231,4,420
"1043",232,1,321
"1044",232,2,349
"1045",232,3,397
"1046",232,4,398
"1047",232,5,447
"1048",233,1,245
"1049",233,2,247
"1050",233,3,296
"1051",233,4,299
"1052",234,1,302
"1053",234,2,300
"1054",234,3,342
"1055",234,4,329
"1056",234,5,405
"1057",234,6,420
"1058",235,1,321
"1059",235,2,349
"1060",235,3,397
"1061",235,4,398
"1062",235,5,447
"1063",236,1,321
"1064",236,2,251
"1065",236,3,247
"1066",236,4,296
"1067",236,5,299
"1068",237,1,409
"1069",237,2,398
"1070",237,3,447
"1071",238,1,245
"1072",238,2,247
"1073",238,3,296
"1074",238,4,299
"1075",239,1,252
"1076",239,2,247
"1077",239,3,296
"1078",239,4,301
"1079",240,1,392
"1080",240,2,421
"1081",240,3,326
"1082",240,4,327
"1083",240,5,311
"1084",240,6,299
"1085",241,1,392
"1086",241,2,421
"1087",241,3,326
"1088",241,4,327
"1089",241,5,376
"1090",242,1,321
"1091",242,2,251
"1092",242,3,247
"1093",242,4,296
"1094",242,5,299
"1095",243,1,321
"1096",243,2,349
"1097",243,3,397
"1098",243,4,398
"1099",243,5,447
"1100",244,1,321
"1101",244,2,326
"1102",244,3,327
"1103",244,4,376
"1104",245,1,302
"1105",245,2,300
"1106",245,3,342
"1107",245,4,334
"1108",245,5,349
"1109",245,6,393
"1110",246,1,298
"1111",246,2,300
"1112",246,3,376
"1113",247,1,441
"1114",247,2,370
"1115",247,3,311
"1116",247,4,299
"1117",248,1,392
"1118",248,2,421
"1119",248,3,326
"1120",248,4,327
"1121",248,5,311
"1122",248,6,299
"1123",249,1,392
"1124",249,2,421
"1125",249,3,326
"1126",249,4,327
"1127",249,5,376
"1128",250,1,252
"1129",250,2,249
"1130",250,3,322
"1131",251,1,245
"1132",251,2,247
"1133",251,3,296
"1134",251,4,300
"1135",251,5,376
"1136",252,1,321
"1137",252,2,349
"1138",252,3,397
"1139",252,4,398
"1140",252,5,447
"1141",253,1,245
"1142",253,2,247
"1143",253,3,296
"1144",253,4,299
"1145",254,1,372
"1146",254,2,371
"1147",254,3,413
"1148",254,4,400
"1149",255,1,252
"1150",255,2,247
"1151",255,3,275
"1152",255,4,327
"1153",255,5,371
