"","oid","ent","sectionId"
"310",71,2,251
"311",71,3,247
"312",71,4,296
"313",71,5,299
"314",72,1,430
"315",72,2,421
"316",72,3,326
"317",72,4,286
"318",72,5,296
"319",72,6,301
"320",73,1,252
"321",73,2,247
"322",73,3,296
"323",73,4,301
"324",74,1,302
"325",74,2,300
"326",74,3,342
"327",74,4,334
"328",74,5,322
"329",75,1,372
"330",75,2,371
"331",75,3,413
"332",75,4,405
"333",75,5,393
"334",76,1,321
"335",76,2,251
"336",76,3,247
"337",76,4,296
"338",76,5,299
"339",77,1,321
"340",77,2,251
"341",77,3,247
"342",77,4,296
"343",77,5,299
"344",78,1,245
"345",78,2,247
"346",78,3,296
"347",78,4,299
"348",79,1,372
"349",79,2,371
"350",79,3,447
"351",80,1,372
"352",80,2,371
"353",80,3,413
"354",80,4,405
"355",80,5,393
"356",81,1,245
"357",81,2,249
"358",81,3,326
"359",81,4,327
"360",81,5,371
"361",81,6,447
"362",82,1,430
"363",82,2,421
"364",82,3,251
"365",82,4,246
"366",83,1,392
"367",83,2,421
"368",83,3,326
"369",83,4,327
"370",83,5,376
"371",84,1,409
"372",84,2,398
"373",84,3,442
"374",85,1,302
"375",85,2,277
"376",85,3,248
"377",85,4,253
"378",86,1,302
"379",86,2,300
"380",86,3,376
"381",87,1,273
"382",87,2,296
"383",87,3,301
"384",88,1,302
"385",88,2,277
"386",88,3,248
"387",88,4,246
"388",89,1,245
"389",89,2,247
"390",89,3,296
"391",89,4,300
"392",89,5,376
"393",90,1,245
"394",90,2,247
"395",90,3,296
"396",90,4,299
"397",91,1,298
"398",91,2,277
"399",91,3,248
"400",91,4,246
"401",92,1,372
"402",92,2,342
"403",92,3,334
"404",92,4,322
"405",93,1,302
"406",93,2,277
"407",93,3,276
"408",94,1,245
"409",94,2,247
"410",94,3,296
"411",94,4,300
"412",94,5,376
"413",95,1,441
"414",95,2,413
"415",95,3,405
"416",95,4,393
"417",96,1,392
"418",96,2,421
"419",96,3,326
"420",96,4,327
"421",96,5,376
"422",97,1,298
"423",97,2,277
"424",97,3,248
"425",97,4,249
"426",97,5,322
"427",98,1,245
"428",98,2,247
"429",98,3,296
"430",98,4,299
"431",99,1,245
"432",99,2,249
"433",99,3,326
"434",99,4,327
"435",99,5,371
"436",99,6,447
"437",100,1,302
"438",100,2,300
"439",100,3,342
"440",100,4,334
"441",100,5,349
"442",100,6,393
"443",101,1,252
"444",101,2,249
"445",101,3,349
"446",101,4,397
"447",101,5,400
"448",102,1,298
"449",102,2,277
"450",102,3,248
"451",102,4,249
"452",102,5,322
"453",103,1,245
"454",103,2,249
"455",103,3,326
"456",103,4,327
"457",103,5,371
"458",103,6,447
"459",104,1,298
"460",104,2,277
"461",104,3,248
"462",104,4,249
"463",104,5,322
"464",105,1,302
"465",105,2,300
"466",105,3,342
"467",105,4,334
"468",105,5,349
"469",105,6,393
"470",106,1,321
"471",106,2,251
"472",106,3,247
"473",106,4,296
"474",106,5,299
"475",107,1,392
"476",107,2,421
"477",107,3,326
"478",107,4,327
"479",107,5,376
"480",108,1,252
"481",108,2,246
"482",109,1,441
"483",109,2,413
"484",109,3,400
"485",110,1,392
"486",110,2,421
"487",110,3,326
"488",110,4,327
"489",110,5,376
"490",111,1,321
"491",111,2,326
"492",111,3,327
"493",111,4,376
"494",112,1,321
"495",112,2,251
"496",112,3,247
"497",112,4,296
"498",112,5,299
"499",113,1,252
"500",113,2,246
"501",114,1,372
"502",114,2,342
"503",114,3,286
"504",114,4,248
"505",114,5,253
"506",115,1,321
"507",115,2,251
"508",115,3,247
"509",115,4,296
"510",115,5,299
"511",116,1,409
"512",116,2,402
"513",116,3,327
"514",116,4,311
"515",116,5,301
"516",117,1,298
"517",117,2,277
"518",117,3,275
"519",117,4,334
"520",117,5,349
"521",117,6,393
"522",118,1,392
"523",118,2,397
"524",118,3,398
"525",118,4,447
"526",119,1,443
"527",119,2,370
"528",119,3,342
"529",119,4,286
"530",119,5,248
"531",119,6,253
"532",120,1,443
"533",120,2,413
"534",120,3,402
"535",120,4,334
"536",120,5,251
"537",120,6,246
"538",121,1,372
"539",121,2,342
"540",121,3,286
"541",121,4,248
"542",121,5,246
"543",122,1,372
"544",122,2,371
"545",122,3,447
"546",123,1,392
"547",123,2,397
"548",123,3,400
"549",124,1,252
"550",124,2,246
"551",125,1,372
"552",125,2,342
"553",125,3,286
"554",125,4,248
"555",125,5,246
"556",126,1,302
"557",126,2,300
"558",126,3,342
"559",126,4,334
"560",126,5,349
"561",126,6,393
"562",127,1,298
"563",127,2,277
"564",127,3,275
"565",127,4,334
"566",127,5,349
"567",127,6,393
"568",128,1,245
"569",128,2,249
"570",128,3,326
"571",128,4,327
"572",128,5,371
"573",128,6,447
"574",129,1,245
"575",129,2,247
"576",129,3,296
"577",129,4,300
"578",129,5,376
"579",130,1,430
"580",130,2,421
"581",130,3,251
"582",130,4,253
"583",131,1,302
"584",131,2,300
"585",131,3,342
"586",131,4,329
"587",131,5,405
"588",131,6,420
"589",132,1,321
"590",132,2,349
"591",132,3,397
"592",132,4,398
"593",132,5,447
"594",133,1,392
"595",133,2,421
"596",133,3,326
"597",133,4,327
"598",133,5,376
"599",134,1,245
"600",134,2,249
"601",134,3,326
"602",134,4,327
"603",134,5,371
"604",134,6,447
"605",135,1,392
"606",135,2,397
"607",135,3,398
"608",135,4,447
"609",136,1,321
"610",136,2,326
"611",136,3,327
"612",136,4,376
"613",137,1,441
"614",137,2,413
"615",137,3,402
"616",137,4,334
"617",137,5,322
"618",138,1,298
"619",138,2,277
"620",138,3,275
"621",138,4,334
"622",138,5,349
"623",138,6,393
"624",139,1,392
"625",139,2,397
"626",139,3,398
"627",139,4,447
"628",140,1,372
"629",140,2,371
"630",140,3,413
"631",140,4,400
"632",141,1,245
"633",141,2,249
"634",141,3,349
"635",141,4,420
"636",142,1,441
"637",142,2,413
"638",142,3,405
"639",142,4,393
"640",143,1,245
"641",143,2,247
"642",143,3,296
"643",143,4,299
"644",144,1,430
"645",144,2,421
"646",144,3,326
"647",144,4,286
"648",144,5,296
"649",144,6,301
"650",145,1,302
"651",145,2,277
"652",145,3,248
"653",145,4,246
"654",146,1,321
"655",146,2,326
"656",146,3,327
"657",146,4,376
"658",147,1,321
"659",147,2,326
"660",147,3,327
"661",147,4,376
"662",148,1,273
"663",148,2,275
"664",148,3,329
"665",148,4,400
"666",149,1,430
"667",149,2,397
"668",149,3,398
"669",149,4,447
"670",150,1,372
"671",150,2,371
"672",150,3,413
"673",150,4,405
"674",150,5,420
"675",151,1,298
"676",151,2,277
"677",151,3,275
"678",151,4,334
"679",151,5,349
"680",151,6,393
"681",152,1,298
"682",152,2,277
"683",152,3,275
"684",152,4,334
"685",152,5,349
"686",152,6,393
"687",153,1,252
"688",153,2,247
"689",153,3,296
"690",153,4,300
"691",153,5,376
"692",154,1,302
"693",154,2,277
"694",154,3,248
"695",154,4,246
"696",155,1,430
"697",155,2,397
"698",155,3,400
"699",156,1,302
"700",156,2,300
"701",156,3,342
"702",156,4,334
"703",156,5,322
"704",157,1,302
"705",157,2,300
"706",157,3,342
"707",157,4,334
"708",157,5,322
"709",158,1,245
"710",158,2,247
"711",158,3,296
"712",158,4,300
"713",158,5,376
"714",159,1,321
"715",159,2,349
"716",159,3,397
"717",159,4,398
"718",159,5,447
"719",160,1,392
"720",160,2,397
"721",160,3,398
"722",160,4,447
"723",161,1,321
"724",161,2,349
"725",161,3,397
"726",161,4,398
"727",161,5,447
"728",162,1,321
"729",162,2,326
"730",162,3,327
"731",162,4,376
"732",163,1,372
"733",163,2,342
"734",163,3,286
"735",163,4,248
"736",163,5,246
"737",164,1,372
"738",164,2,371
"739",164,3,413
"740",164,4,405
"741",164,5,393
"742",165,1,443
"743",165,2,370
"744",165,3,311
"745",165,4,299
"746",166,1,372
"747",166,2,342
"748",166,3,334
"749",166,4,322
"750",167,1,372
"751",167,2,342
"752",167,3,334
"753",167,4,322
"754",168,1,302
"755",168,2,277
"756",168,3,248
"757",168,4,246
"758",169,1,321
"759",169,2,251
"760",169,3,247
"761",169,4,276
"762",170,1,245
"763",170,2,247
"764",170,3,296
"765",170,4,300
"766",170,5,376
"767",171,1,298
"768",171,2,277
"769",171,3,275
"770",171,4,334
"771",171,5,349
"772",171,6,393
"773",172,1,441
"774",172,2,413
"775",172,3,402
"776",172,4,334
"777",172,5,322
"778",173,1,372
"779",173,2,311
"780",173,3,277
"781",173,4,276
"782",174,1,302
"783",174,2,277
"784",174,3,248
"785",174,4,246
"786",175,1,245
"787",175,2,249
"788",175,3,326
"789",175,4,327
"790",175,5,371
"791",175,6,447
"792",176,1,321
"793",176,2,349
"794",176,3,397
"795",176,4,398
"796",176,5,447
"797",177,1,298
"798",177,2,277
"799",177,3,275
"800",177,4,334
"801",177,5,349
"802",177,6,393
"803",178,1,245
"804",178,2,249
"805",178,3,326
"806",178,4,327
"807",178,5,371
"808",178,6,447
"809",179,1,302
"810",179,2,300
"811",179,3,342
"812",179,4,334
"813",179,5,322
"814",180,1,273
"815",180,2,275
"816",180,3,334
"817",180,4,349
"818",180,5,420
"819",181,1,372
"820",181,2,342
"821",181,3,286
"822",181,4,248
"823",181,5,253
"824",182,1,392
"825",182,2,421
"826",182,3,326
"827",182,4,327
"828",182,5,311
"829",182,6,299
"830",183,1,321
"831",183,2,349
"832",183,3,397
"833",183,4,398
"834",183,5,442
"835",184,1,392
"836",184,2,420
"837",185,1,273
"838",185,2,248
"839",185,3,253
"840",186,1,321
"841",186,2,326
"842",186,3,327
"843",186,4,376
"844",187,1,409
"845",187,2,405
"846",187,3,421
"847",187,4,322
"848",188,1,273
"849",188,2,248
"850",188,3,253
"851",189,1,372
"852",189,2,311
"853",189,3,301
"854",190,1,430
"855",190,2,421
"856",190,3,251
"857",190,4,246
"858",191,1,273
"859",191,2,275
"860",191,3,334
"861",191,4,349
"862",191,5,393
"863",192,1,302
"864",192,2,300
"865",192,3,371
"866",192,4,447
"867",193,1,392
"868",193,2,397
"869",193,3,398
"870",193,4,447
"871",194,1,298
"872",194,2,277
"873",194,3,275
"874",194,4,334
"875",194,5,349
"876",194,6,393
"877",195,1,441
"878",195,2,413
"879",195,3,405
"880",195,4,420
"881",196,1,302
"882",196,2,300
"883",196,3,342
"884",196,4,334
"885",196,5,349
"886",196,6,393
"887",197,1,372
"888",197,2,342
"889",197,3,286
"890",197,4,248
"891",197,5,246
"892",198,1,302
"893",198,2,300
"894",198,3,342
"895",198,4,334
"896",198,5,322
"897",199,1,441
"898",199,2,413
"899",199,3,402
"900",199,4,286
"901",199,5,248
"902",199,6,253
"903",200,1,273
"904",200,2,275
"905",200,3,334
"906",200,4,349
"907",200,5,420
"908",201,1,298
"909",201,2,300
"910",201,3,342
"911",201,4,329
"912",201,5,400
"913",202,1,252
"914",202,2,249
"915",202,3,349
"916",202,4,393
"917",203,1,392
"918",203,2,421
"919",203,3,326
"920",203,4,327
"921",203,5,376
"922",204,1,443
"923",204,2,370
"924",204,3,376
"925",205,1,372
"926",205,2,342
"927",205,3,334
"928",205,4,322
"929",206,1,409
"930",206,2,402
"931",206,3,327
"932",206,4,311
"933",206,5,301
"934",207,1,321
"935",207,2,326
"936",207,3,327
"937",207,4,376
"938",208,1,392
"939",208,2,397
"940",208,3,398
"941",208,4,447
"942",209,1,392
"943",209,2,421
"944",209,3,322
"945",210,1,252
"946",210,2,247
"947",210,3,275
"948",210,4,329
"949",210,5,398
"950",210,6,442
"951",211,1,298
"952",211,2,277
"953",211,3,248
"954",211,4,246
"955",212,1,245
"956",212,2,247
"957",212,3,296
"958",212,4,300
"959",212,5,376
"960",213,1,372
"961",213,2,371
"962",213,3,413
"963",213,4,405
"964",213,5,393
"965",214,1,298
"966",214,2,277
"967",214,3,248
"968",214,4,246
"969",215,1,392
"970",215,2,421
"971",215,3,326
