"","oid","ent","sectionId"
"719",158,2,397
"720",158,3,402
"721",158,4,327
"722",158,5,311
"723",158,6,299
"724",159,1,298
"725",159,2,277
"726",159,3,248
"727",159,4,246
"728",160,1,372
"729",160,2,371
"730",160,3,447
"731",161,1,298
"732",161,2,300
"733",161,3,371
"734",161,4,447
"735",162,1,443
"736",162,2,413
"737",162,3,405
"738",162,4,393
"739",163,1,298
"740",163,2,277
"741",163,3,275
"742",163,4,329
"743",163,5,405
"744",163,6,393
"745",164,1,392
"746",164,2,397
"747",164,3,398
"748",164,4,447
"749",165,1,245
"750",165,2,249
"751",165,3,326
"752",165,4,327
"753",165,5,371
"754",165,6,447
"755",166,1,392
"756",166,2,421
"757",166,3,326
"758",166,4,327
"759",166,5,311
"760",166,6,299
"761",167,1,392
"762",167,2,421
"763",167,3,326
"764",167,4,327
"765",167,5,376
"766",168,1,392
"767",168,2,397
"768",168,3,402
"769",168,4,327
"770",168,5,376
"771",169,1,321
"772",169,2,251
"773",169,3,247
"774",169,4,276
"775",170,1,372
"776",170,2,371
"777",170,3,413
"778",170,4,400
"779",171,1,245
"780",171,2,249
"781",171,3,326
"782",171,4,327
"783",171,5,376
"784",172,1,302
"785",172,2,300
"786",172,3,342
"787",172,4,334
"788",172,5,349
"789",172,6,393
"790",173,1,298
"791",173,2,277
"792",173,3,248
"793",173,4,249
"794",173,5,322
"795",174,1,298
"796",174,2,277
"797",174,3,275
"798",174,4,329
"799",174,5,405
"800",174,6,393
"801",175,1,245
"802",175,2,249
"803",175,3,322
"804",176,1,321
"805",176,2,326
"806",176,3,327
"807",176,4,376
"808",177,1,443
"809",177,2,370
"810",177,3,376
"811",178,1,321
"812",178,2,349
"813",178,3,397
"814",178,4,398
"815",178,5,447
"816",179,1,273
"817",179,2,275
"818",179,3,334
"819",179,4,349
"820",179,5,393
"821",180,1,252
"822",180,2,247
"823",180,3,276
"824",181,1,298
"825",181,2,277
"826",181,3,248
"827",181,4,246
"828",182,1,302
"829",182,2,277
"830",182,3,275
"831",182,4,334
"832",182,5,322
"833",183,1,245
"834",183,2,249
"835",183,3,349
"836",183,4,397
"837",183,5,400
"838",184,1,430
"839",184,2,421
"840",184,3,251
"841",184,4,253
"842",185,1,245
"843",185,2,249
"844",185,3,326
"845",185,4,327
"846",185,5,371
"847",185,6,442
"848",186,1,298
"849",186,2,277
"850",186,3,248
"851",186,4,246
"852",187,1,443
"853",187,2,370
"854",187,3,311
"855",187,4,301
"856",188,1,443
"857",188,2,370
"858",188,3,311
"859",188,4,299
"860",189,1,245
"861",189,2,249
"862",189,3,349
"863",189,4,420
"864",190,1,245
"865",190,2,247
"866",190,3,296
"867",190,4,299
"868",191,1,245
"869",191,2,247
"870",191,3,296
"871",191,4,299
"872",192,1,302
"873",192,2,277
"874",192,3,275
"875",192,4,329
"876",192,5,405
"877",192,6,393
"878",193,1,321
"879",193,2,349
"880",193,3,397
"881",193,4,398
"882",193,5,447
"883",194,1,245
"884",194,2,253
"885",195,1,245
"886",195,2,247
"887",195,3,276
"888",196,1,245
"889",196,2,247
"890",196,3,296
"891",196,4,299
"892",197,1,441
"893",197,2,413
"894",197,3,405
"895",197,4,421
"896",197,5,322
"897",198,1,298
"898",198,2,277
"899",198,3,275
"900",198,4,329
"901",198,5,405
"902",198,6,393
"903",199,1,245
"904",199,2,247
"905",199,3,296
"906",199,4,301
"907",200,1,409
"908",200,2,402
"909",200,3,327
"910",200,4,311
"911",200,5,301
"912",201,1,245
"913",201,2,247
"914",201,3,296
"915",201,4,300
"916",201,5,376
"917",202,1,321
"918",202,2,326
"919",202,3,327
"920",202,4,376
"921",203,1,441
"922",203,2,413
"923",203,3,405
"924",203,4,393
"925",204,1,245
"926",204,2,247
"927",204,3,296
"928",204,4,300
"929",204,5,376
"930",205,1,298
"931",205,2,277
