"","oid","ent","sectionId"
"482",105,5,447
"483",106,1,441
"484",106,2,413
"485",106,3,402
"486",106,4,286
"487",106,5,276
"488",107,1,302
"489",107,2,300
"490",107,3,342
"491",107,4,334
"492",107,5,322
"493",108,1,245
"494",108,2,247
"495",108,3,296
"496",108,4,299
"497",109,1,321
"498",109,2,326
"499",109,3,327
"500",109,4,376
"501",110,1,321
"502",110,2,326
"503",110,3,327
"504",110,4,376
"505",111,1,443
"506",111,2,370
"507",111,3,311
"508",111,4,277
"509",111,5,276
"510",112,1,443
"511",112,2,413
"512",112,3,402
"513",112,4,334
"514",112,5,251
"515",112,6,246
"516",113,1,443
"517",113,2,413
"518",113,3,402
"519",113,4,334
"520",113,5,322
"521",114,1,298
"522",114,2,277
"523",114,3,248
"524",114,4,246
"525",115,1,321
"526",115,2,251
"527",115,3,247
"528",115,4,296
"529",115,5,299
"530",116,1,245
"531",116,2,249
"532",116,3,326
"533",116,4,327
"534",116,5,371
"535",116,6,447
"536",117,1,372
"537",117,2,342
"538",117,3,286
"539",117,4,248
"540",117,5,246
"541",118,1,252
"542",118,2,247
"543",118,3,276
"544",119,1,273
"545",119,2,296
"546",119,3,300
"547",119,4,376
"548",120,1,372
"549",120,2,342
"550",120,3,286
"551",120,4,248
"552",120,5,246
"553",121,1,321
"554",121,2,326
"555",121,3,327
"556",121,4,376
"557",122,1,245
"558",122,2,247
"559",122,3,296
"560",122,4,300
"561",122,5,376
"562",123,1,443
"563",123,2,370
"564",123,3,311
"565",123,4,299
"566",124,1,302
"567",124,2,300
"568",124,3,342
"569",124,4,334
"570",124,5,349
"571",124,6,393
"572",125,1,443
"573",125,2,413
"574",125,3,402
"575",125,4,334
"576",125,5,322
"577",126,1,298
"578",126,2,277
"579",126,3,248
"580",126,4,246
"581",127,1,372
"582",127,2,311
"583",127,3,299
"584",128,1,392
"585",128,2,421
"586",128,3,326
"587",128,4,327
"588",128,5,311
"589",128,6,299
"590",129,1,441
"591",129,2,447
"592",130,1,392
"593",130,2,421
"594",130,3,326
"595",130,4,327
"596",130,5,311
"597",130,6,299
"598",131,1,443
"599",131,2,413
"600",131,3,400
"601",132,1,372
"602",132,2,342
"603",132,3,334
"604",132,4,322
"605",133,1,372
"606",133,2,342
"607",133,3,286
"608",133,4,248
"609",133,5,246
"610",134,1,392
"611",134,2,421
"612",134,3,326
"613",134,4,327
"614",134,5,376
"615",135,1,372
"616",135,2,311
"617",135,3,299
"618",136,1,273
"619",136,2,275
"620",136,3,329
"621",136,4,400
"622",137,1,298
"623",137,2,277
"624",137,3,248
"625",137,4,249
"626",137,5,322
"627",138,1,302
"628",138,2,300
"629",138,3,342
"630",138,4,334
"631",138,5,322
"632",139,1,321
"633",139,2,326
"634",139,3,327
"635",139,4,376
"636",140,1,321
"637",140,2,349
"638",140,3,397
"639",140,4,400
"640",141,1,392
"641",141,2,421
"642",141,3,326
"643",141,4,327
"644",141,5,311
"645",141,6,299
"646",142,1,392
"647",142,2,397
"648",142,3,398
"649",142,4,447
"650",143,1,302
"651",143,2,277
"652",143,3,248
"653",143,4,249
"654",143,5,349
"655",143,6,393
"656",144,1,302
"657",144,2,277
"658",144,3,248
"659",144,4,246
"660",145,1,372
"661",145,2,371
"662",145,3,413
"663",145,4,405
"664",145,5,393
"665",146,1,441
"666",146,2,413
"667",146,3,400
"668",147,1,321
"669",147,2,349
"670",147,3,397
"671",147,4,398
"672",147,5,442
"673",148,1,409
"674",148,2,398
"675",148,3,370
"676",148,4,376
"677",149,1,372
"678",149,2,342
"679",149,3,334
"680",149,4,322
"681",150,1,245
"682",150,2,247
