"","oid","ent","sectionId"
"4504",750,2,247
"4505",750,3,275
"4506",750,4,327
"4507",750,5,371
"4508",750,6,442
"4509",751,1,252
"4510",751,2,247
"4511",751,3,296
"4512",751,4,300
"4513",751,5,371
"4514",751,6,442
"4515",752,1,252
"4516",752,2,247
"4517",752,3,296
"4518",752,4,300
"4519",752,5,371
"4520",752,6,442
"4521",753,1,252
"4522",753,2,247
"4523",753,3,296
"4524",753,4,300
"4525",753,5,371
"4526",753,6,442
"4527",754,1,252
"4528",754,2,247
"4529",754,3,296
"4530",754,4,300
"4531",754,5,371
"4532",754,6,442
"4533",755,1,252
"4534",755,2,247
"4535",755,3,296
"4536",755,4,300
"4537",755,5,371
"4538",755,6,442
"4539",756,1,252
"4540",756,2,247
"4541",756,3,296
"4542",756,4,300
"4543",756,5,371
"4544",756,6,442
"4545",757,1,252
"4546",757,2,247
"4547",757,3,296
"4548",757,4,300
"4549",757,5,371
"4550",757,6,442
"4551",758,1,252
"4552",758,2,247
"4553",758,3,296
"4554",758,4,300
"4555",758,5,371
"4556",758,6,442
"4557",759,1,252
"4558",759,2,247
"4559",759,3,275
"4560",759,4,327
"4561",759,5,371
"4562",759,6,442
"4563",760,1,252
"4564",760,2,247
"4565",760,3,296
"4566",760,4,300
"4567",760,5,371
"4568",760,6,442
"4569",761,1,252
"4570",761,2,247
"4571",761,3,296
"4572",761,4,300
"4573",761,5,371
"4574",761,6,442
"4575",762,1,252
"4576",762,2,247
"4577",762,3,296
"4578",762,4,300
"4579",762,5,371
"4580",762,6,442
"4581",763,1,252
"4582",763,2,247
"4583",763,3,296
"4584",763,4,300
"4585",763,5,371
"4586",763,6,442
"4587",764,1,252
"4588",764,2,247
"4589",764,3,296
"4590",764,4,300
"4591",764,5,371
"4592",764,6,442
"4593",765,1,252
"4594",765,2,247
"4595",765,3,296
"4596",765,4,300
"4597",765,5,371
"4598",765,6,442
"4599",766,1,252
"4600",766,2,247
"4601",766,3,296
"4602",766,4,300
"4603",766,5,371
"4604",766,6,442
"4605",767,1,252
"4606",767,2,247
"4607",767,3,296
"4608",767,4,300
"4609",767,5,371
"4610",767,6,442
"4611",768,1,252
"4612",768,2,247
"4613",768,3,296
"4614",768,4,300
"4615",768,5,371
"4616",768,6,442
"4617",769,1,252
"4618",769,2,247
"4619",769,3,296
"4620",769,4,300
"4621",769,5,371
"4622",769,6,442
"4623",770,1,252
"4624",770,2,247
"4625",770,3,296
"4626",770,4,300
"4627",770,5,371
"4628",770,6,442
"4629",771,1,252
"4630",771,2,247
"4631",771,3,296
"4632",771,4,300
"4633",771,5,371
"4634",771,6,442
"4635",772,1,252
"4636",772,2,247
"4637",772,3,296
"4638",772,4,300
"4639",772,5,371
"4640",772,6,442
"4641",773,1,252
"4642",773,2,247
"4643",773,3,296
"4644",773,4,300
"4645",773,5,371
"4646",773,6,442
"4647",774,1,252
"4648",774,2,247
"4649",774,3,296
"4650",774,4,300
"4651",774,5,371
"4652",774,6,442
"4653",775,1,252
"4654",775,2,247
"4655",775,3,275
"4656",775,4,327
"4657",775,5,371
"4658",775,6,442
"4659",776,1,252
"4660",776,2,247
"4661",776,3,296
"4662",776,4,300
"4663",776,5,371
"4664",776,6,442
"4665",777,1,252
"4666",777,2,247
"4667",777,3,296
"4668",777,4,300
"4669",777,5,371
"4670",777,6,442
"4671",778,1,252
"4672",778,2,247
"4673",778,3,296
"4674",778,4,300
"4675",778,5,371
"4676",778,6,442
"4677",779,1,252
"4678",779,2,247
"4679",779,3,296
"4680",779,4,300
"4681",779,5,371
"4682",779,6,442
"4683",780,1,252
"4684",780,2,247
"4685",780,3,296
"4686",780,4,300
"4687",780,5,371
"4688",780,6,442
"4689",781,1,252
"4690",781,2,247
"4691",781,3,296
"4692",781,4,300
"4693",781,5,371
"4694",781,6,442
"4695",782,1,252
"4696",782,2,247
"4697",782,3,275
"4698",782,4,327
"4699",782,5,371
"4700",782,6,442
"4701",783,1,252
"4702",783,2,247
"4703",783,3,275
"4704",783,4,327
"4705",783,5,371
"4706",783,6,442
"4707",784,1,252
"4708",784,2,247
"4709",784,3,296
"4710",784,4,300
"4711",784,5,371
"4712",784,6,442
"4713",785,1,252
"4714",785,2,247
"4715",785,3,275
"4716",785,4,327
"4717",785,5,371
"4718",785,6,442
"4719",786,1,252
"4720",786,2,247
"4721",786,3,275
"4722",786,4,327
"4723",786,5,371
"4724",786,6,442
"4725",787,1,252
"4726",787,2,247
"4727",787,3,296
"4728",787,4,300
"4729",787,5,371
"4730",787,6,442
"4731",788,1,252
"4732",788,2,247
